target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction
ENSMUST00000114503.8,ENSMUSG00000067764,Xlr5c,Xlr5c-001,0.08167695431032916,9.07379178924252e-5,Down
ENSMUST00000116229.1,ENSMUSG00000040415,Dtx3,Dtx3-001,0.6039203888016442,9.098983743830034e-5,Down
ENSMUST00000026816.14,ENSMUSG00000025722,Wdr73,Wdr73-001,0.5861885090303267,9.175807062803731e-5,Down
ENSMUST00000035266.10,ENSMUSG00000078853,Igtp,Igtp-001,0.48461064637373547,9.24242498538423e-5,Down
ENSMUST00000059078.3,ENSMUSG00000046546,Fam43a,Fam43a-001,0.5651915546632803,9.490571452986407e-5,Down
ENSMUST00000024840.11,ENSMUSG00000024043,Arhgap28,Arhgap28-001,0.47586058429037426,9.529166820515888e-5,Down
ENSMUST00000128528.2,ENSMUSG00000043079,Synpo,Synpo-006,0.524759629319272,9.535609778466661e-5,Down
ENSMUST00000026828.5,ENSMUSG00000025732,Fam195a,Fam195a-201,0.6445317928735915,9.558848252998436e-5,Down
ENSMUST00000001806.9,ENSMUSG00000001755,Coasy,Coasy-001,0.738058258491964,9.558848252998436e-5,Down
ENSMUST00000017530.3,ENSMUSG00000017386,Traf4,Traf4-001,0.6189839412105876,1.0101422327573535e-4,Down
ENSMUST00000112523.7,ENSMUSG00000008153,Clstn3,Clstn3-002,0.5557632156628182,1.0164247086902087e-4,Down
ENSMUST00000144939.7,ENSMUSG00000032311,Nrg4,Nrg4-008,0.5066924332205494,1.0184092188015136e-4,Down
ENSMUST00000152988.8,ENSMUSG00000026921,Egfl7,Egfl7-009,0.46679874471423205,1.0356859839233978e-4,Down
ENSMUST00000152710.7,ENSMUSG00000030315,Vgll4,Vgll4-002,0.5888246584395571,1.0356859839233978e-4,Down
ENSMUST00000000122.6,ENSMUSG00000000120,Ngfr,Ngfr-001,0.27725741610179894,1.087814742445934e-4,Down
ENSMUST00000057927.9,ENSMUSG00000044562,Rasip1,Rasip1-001,0.584155375863651,1.0880865262359863e-4,Down
ENSMUST00000195239.1,ENSMUSG00000023036,Pcdhga8,Pcdhga8-003,0.44581993823908717,1.1267058701010867e-4,Down
ENSMUST00000128285.1,ENSMUSG00000022797,Tfrc,Tfrc-004,0.44023944594606346,1.1414472583380397e-4,Down
ENSMUST00000009329.2,ENSMUSG00000009185,Ccl8,Ccl8-001,0.11243228388714303,1.1506468620880257e-4,Down
ENSMUST00000159348.2,ENSMUSG00000053080,2700081O15Rik,2700081O15Rik-002,0.6585386182667603,1.1648516700768487e-4,Down
ENSMUST00000102840.4,ENSMUSG00000076441,Ass1,Ass1-001,0.3760189797533009,1.1747688688158827e-4,Down
ENSMUST00000145967.7,ENSMUSG00000027195,Hsd17b12,Hsd17b12-002,0.33369456039348067,1.1846811968448359e-4,Down
ENSMUST00000179549.1,ENSMUSG00000095098,Ccdc85b,Ccdc85b-201,0.49487481466669003,1.1916973132905833e-4,Down
ENSMUST00000026568.9,ENSMUSG00000025495,Ptdss2,Ptdss2-001,0.7259613753441321,1.1916973132905833e-4,Down
ENSMUST00000109333.7,ENSMUSG00000061474,Mrps36,Mrps36-001,0.7411593689420215,1.2264084155748156e-4,Down
ENSMUST00000137789.7,ENSMUSG00000029456,Acad10,Acad10-003,0.5293156435150486,1.239428481271142e-4,Down
ENSMUST00000109087.7,ENSMUSG00000027523,Gnas,Gnas-201,0.7064735999963848,1.2605220142134643e-4,Down
ENSMUST00000159814.1,ENSMUSG00000049866,Arl4c,Arl4c-001,0.4012548719875763,1.2605220142134643e-4,Down
ENSMUST00000047013.3,ENSMUSG00000041012,Cmtm8,Cmtm8-201,0.45868626132553936,1.2710418118521053e-4,Down
ENSMUST00000042944.7,ENSMUSG00000024451,Arap3,Arap3-201,0.6761085277610146,1.2714277301543336e-4,Down
ENSMUST00000102694.3,ENSMUSG00000027864,Ptgfrn,Ptgfrn-001,0.6206582827773574,1.2922177214720937e-4,Down
ENSMUST00000173506.7,ENSMUSG00000033545,Znrf1,Znrf1-003,0.5564047917368619,1.3386689127060908e-4,Down
ENSMUST00000015948.13,ENSMUSG00000015804,Med28,Med28-004,0.6789693825456428,1.340352862539623e-4,Down
ENSMUST00000123765.7,ENSMUSG00000028649,Macf1,Macf1-003,0.5944039774040047,1.3537213016492507e-4,Down
ENSMUST00000023147.7,ENSMUSG00000022504,Ciita,Ciita-201,0.2418461601626011,1.3939079337522986e-4,Down
ENSMUST00000019044.7,ENSMUSG00000018900,Slc22a5,Slc22a5-001,0.7377711579819298,1.4387327320971238e-4,Down
ENSMUST00000000543.5,ENSMUSG00000000531,Grasp,Grasp-201,0.5235912945545972,1.4441539848490098e-4,Down
ENSMUST00000018313.5,ENSMUSG00000018169,Mfng,Mfng-001,0.6408293285330751,1.4516693256619724e-4,Down
ENSMUST00000042664.9,ENSMUSG00000033965,Slc16a2,Slc16a2-001,0.6700174893931132,1.4557422232555717e-4,Down
ENSMUST00000023799.7,ENSMUSG00000061397,Krt79,Krt79-001,0.5995480820102514,1.474061120239094e-4,Down
ENSMUST00000039156.6,ENSMUSG00000036504,Phpt1,Phpt1-001,0.7141664810595978,1.4795625605748373e-4,Down
ENSMUST00000108671.1,ENSMUSG00000052921,Arhgef15,Arhgef15-001,0.5223134822336215,1.4813988589788775e-4,Down
ENSMUST00000040735.11,ENSMUSG00000036820,Amdhd2,Amdhd2-001,0.6603316022266258,1.5017512046014553e-4,Down
ENSMUST00000026698.7,ENSMUSG00000025608,Podxl,Podxl-001,0.5509454287581473,1.5017512046014553e-4,Down
ENSMUST00000002737.6,ENSMUSG00000002661,Alkbh7,Alkbh7-001,0.6645739110146784,1.510266586042091e-4,Down
ENSMUST00000151747.7,ENSMUSG00000038302,Lace1,Lace1-002,0.6117961422693529,1.5229496214716332e-4,Down
ENSMUST00000097967.3,ENSMUSG00000025464,Paox,Paox-002,0.6539501612572624,1.5229496214716332e-4,Down
ENSMUST00000087399.4,ENSMUSG00000033327,Tnxb,Tnxb-001,0.7377129223177422,1.551672030266456e-4,Down
ENSMUST00000050273.8,ENSMUSG00000046516,Cox17,Cox17-001,0.6017776877395538,1.552622565229791e-4,Down
ENSMUST00000127306.1,ENSMUSG00000028445,Enho,Enho-001,0.26541600265185816,1.6359383614541491e-4,Down
ENSMUST00000182588.4,ENSMUSG00000032826,Ank2,Ank2-020,0.4449204101737587,1.6735654707666328e-4,Down
ENSMUST00000193703.5,ENSMUSG00000022995,Enah,Enah-003,0.5665934353605663,1.727135778840441e-4,Down
ENSMUST00000002678.9,ENSMUSG00000002603,Tgfb1,Tgfb1-001,0.6646432781030831,1.7760242710982796e-4,Down
ENSMUST00000153065.7,ENSMUSG00000025871,4833439L19Rik,4833439L19Rik-002,0.6979372676808905,1.781262774646841e-4,Down
ENSMUST00000107190.1,ENSMUSG00000038070,Cntln,Cntln-002,0.17676648311417,1.790278571194502e-4,Down
ENSMUST00000021669.14,ENSMUSG00000021243,Fcf1,Fcf1-001,0.7151320029474608,1.8389148427460796e-4,Down
ENSMUST00000025906.10,ENSMUSG00000024955,Esrra,Esrra-001,0.739294548504454,1.839442692444184e-4,Down
ENSMUST00000036113.3,ENSMUSG00000039976,Tbc1d16,Tbc1d16-001,0.639648642254966,1.8482294043178847e-4,Down
ENSMUST00000100812.3,ENSMUSG00000011877,Git1,Git1-004,0.6964456814829607,1.8671397320234426e-4,Down
ENSMUST00000012281.7,ENSMUSG00000032179,Bmp5,Bmp5-001,0.4672124119454585,1.9121033548794968e-4,Down
ENSMUST00000087978.4,ENSMUSG00000067586,S1pr3,S1pr3-201,0.6491433608058711,1.9458151466286456e-4,Down
ENSMUST00000132161.1,ENSMUSG00000063450,Syne2,Syne2-008,0.5322298834845378,1.949305238220126e-4,Down
ENSMUST00000143467.7,ENSMUSG00000016495,Plgrkt,Plgrkt-001,0.669257040862875,1.949305238220126e-4,Down
ENSMUST00000000342.2,ENSMUSG00000020676,Ccl11,Ccl11-001,0.6711062689937538,2.0028105716100617e-4,Down
ENSMUST00000031399.12,ENSMUSG00000029446,Psph,Psph-001,0.6509485066915838,2.015991886341954e-4,Down
ENSMUST00000019791.13,ENSMUSG00000019647,Sema6a,Sema6a-001,0.44961241286137504,2.015991886341954e-4,Down
ENSMUST00000018914.2,ENSMUSG00000018770,Atp5g3,Atp5g3-001,0.684080378748392,2.032203847421759e-4,Down
ENSMUST00000053020.7,ENSMUSG00000034413,Neurl1b,Neurl1b-001,0.5940966980686028,2.0555735875788127e-4,Down
ENSMUST00000105287.10,ENSMUSG00000019929,Dcn,Dcn-201,0.6771066978017485,2.0555735875788127e-4,Down
ENSMUST00000037666.5,ENSMUSG00000070056,Mfhas1,Mfhas1-001,0.6424882952640497,2.0591426784894945e-4,Down
ENSMUST00000072916.4,ENSMUSG00000014243,Zswim7,Zswim7-001,0.6795435639654601,2.061268274405248e-4,Down
ENSMUST00000093485.2,ENSMUSG00000037921,Ddx60,Ddx60-201,0.054586706078115624,2.104142704323382e-4,Down
ENSMUST00000123744.1,ENSMUSG00000027533,Fabp5,Fabp5-002,0.49389531657671304,2.105142656919484e-4,Down
ENSMUST00000043214.7,ENSMUSG00000033220,Rac2,Rac2-201,0.46794370204242997,2.216832282173446e-4,Down
ENSMUST00000184945.7,ENSMUSG00000052512,Nav2,Nav2-009,0.5293905149849232,2.2328674723715337e-4,Down
ENSMUST00000023248.12,ENSMUSG00000075602,Ly6a,Ly6a-201,0.45342461905815507,2.2328674723715337e-4,Down
ENSMUST00000089112.5,ENSMUSG00000068079,Tcf15,Tcf15-001,0.457328001459719,2.2393992134334668e-4,Down
ENSMUST00000123927.7,ENSMUSG00000043687,1190005I06Rik,1190005I06Rik-001,0.6491812669003686,2.2393992134334668e-4,Down
ENSMUST00000087557.11,ENSMUSG00000067377,Tspan6,Tspan6-001,0.5839292148564581,2.2639906301688442e-4,Down
ENSMUST00000195014.5,ENSMUSG00000041355,Ssr2,Ssr2-001,0.7562790078497263,2.3063150792416857e-4,Down
ENSMUST00000023356.7,ENSMUSG00000022676,Snai2,Snai2-201,0.5149005628466067,2.3086990297038298e-4,Down
ENSMUST00000010974.8,ENSMUSG00000010830,Kdelr3,Kdelr3-201,0.4152523346748336,2.3488752348919492e-4,Down
ENSMUST00000076352.7,ENSMUSG00000044734,Serpinb1a,Serpinb1a-201,0.2315246553340088,2.3488752348919492e-4,Down
ENSMUST00000023761.2,ENSMUSG00000023020,Cox14,Cox14-201,0.7196931495639507,2.3688371239715913e-4,Down
ENSMUST00000177428.1,ENSMUSG00000034708,Grn,Grn-008,0.031796414496020706,2.379401249919848e-4,Down
ENSMUST00000005907.11,ENSMUSG00000005763,Cd247,Cd247-004,0.3218238709845656,2.379401249919848e-4,Down
ENSMUST00000123006.7,ENSMUSG00000015745,Plekho1,Plekho1-005,0.44256959497309895,2.4172612087460101e-4,Down
ENSMUST00000086844.9,ENSMUSG00000000782,Tcf7,Tcf7-001,0.15315653935022244,2.429770313179861e-4,Down
ENSMUST00000066545.13,ENSMUSG00000022623,Shank3,Shank3-002,0.546148296965688,2.429770313179861e-4,Down
ENSMUST00000050580.10,ENSMUSG00000063882,Uqcrh,Uqcrh-002,0.5661618346645299,2.5061637774980133e-4,Down
ENSMUST00000160721.7,ENSMUSG00000051375,Pcdh1,Pcdh1-004,0.5772572419211598,2.577089129837365e-4,Down
ENSMUST00000006391.4,ENSMUSG00000045827,Serpinb9,Serpinb9-201,0.6606611631059097,2.583496613660622e-4,Down
ENSMUST00000099269.3,ENSMUSG00000027435,Cd93,Cd93-001,0.670613296218156,2.604598576073221e-4,Down
ENSMUST00000026446.3,ENSMUSG00000025381,Cnpy2,Cnpy2-201,0.6928698139003735,2.6143192147048543e-4,Down
ENSMUST00000045791.10,ENSMUSG00000040188,Scamp2,Scamp2-201,0.7371372199411346,2.625742147112376e-4,Down
ENSMUST00000206194.1,ENSMUSG00000033429,Mcee,Mcee-004,0.6652284662880863,2.6660632798687276e-4,Down
ENSMUST00000028838.4,ENSMUSG00000027360,Hdc,Hdc-001,0.4344431745113176,2.690574651825385e-4,Down
ENSMUST00000043785.6,ENSMUSG00000038781,Stap2,Stap2-201,0.6792153494763533,2.7463527639025434e-4,Down
ENSMUST00000097998.8,ENSMUSG00000030956,Fam53b,Fam53b-002,0.5533827235616737,2.766152539156674e-4,Down
ENSMUST00000024747.13,ENSMUSG00000023951,Vegfa,Vegfa-008,0.6714841493987299,2.7841822566585097e-4,Down
ENSMUST00000057279.5,ENSMUSG00000046618,Olfml2a,Olfml2a-001,0.5985145465887585,2.8403587957911405e-4,Down
ENSMUST00000164192.7,ENSMUSG00000071042,Rasgrp3,Rasgrp3-202,0.5070066658647442,2.863893729648599e-4,Down
ENSMUST00000047737.9,ENSMUSG00000041515,Irf8,Irf8-001,0.47301363862700224,2.939053145850647e-4,Down
ENSMUST00000061508.7,ENSMUSG00000047264,Zfp358,Zfp358-201,0.6491242935994237,2.9492680737392123e-4,Down
ENSMUST00000193517.5,ENSMUSG00000027763,Mbnl1,Mbnl1-016,0.7143293237130802,2.97718146683196e-4,Down
ENSMUST00000102617.4,ENSMUSG00000042558,Adprhl2,Adprhl2-001,0.6367819559510218,2.9842649197521276e-4,Down
ENSMUST00000036360.12,ENSMUSG00000038543,BC028528,BC028528-002,0.4953996693690629,2.984271940869874e-4,Down
ENSMUST00000064770.8,ENSMUSG00000008575,Nfib,Nfib-202,0.7194336662427203,3.024469529464435e-4,Down
ENSMUST00000029271.4,ENSMUSG00000027716,Trpc3,Trpc3-001,0.5507279147717387,3.059492638529948e-4,Down
ENSMUST00000020922.7,ENSMUSG00000020601,Trib2,Trib2-001,0.7014414617855695,3.061872034240313e-4,Down
ENSMUST00000055619.4,ENSMUSG00000043099,Hic1,Hic1-001,0.5871970854433615,3.0707737559303346e-4,Down
ENSMUST00000023238.5,ENSMUSG00000022575,Gsdmd,Gsdmd-201,0.5609231227962546,3.0855017399041864e-4,Down
ENSMUST00000119972.3,ENSMUSG00000081984,Dnajb3,Dnajb3-001,0.4554905883336547,3.0855017399041864e-4,Down
ENSMUST00000199531.4,ENSMUSG00000037062,Sh3glb1,Sh3glb1-002,0.6153744669090511,3.18547913400595e-4,Down
ENSMUST00000039390.5,ENSMUSG00000035606,Ky,Ky-001,0.14897114641354003,3.25422957337605e-4,Down
ENSMUST00000056558.9,ENSMUSG00000050919,Zfp366,Zfp366-001,0.6652762342717392,3.268204251705022e-4,Down
ENSMUST00000093785.5,ENSMUSG00000079334,Nat6,Nat6-001,0.692686902424616,3.3434517141661874e-4,Down
ENSMUST00000129829.7,ENSMUSG00000039997,Ifi203,Ifi203-002,0.5728138654529075,3.345765482503771e-4,Down
ENSMUST00000152805.1,ENSMUSG00000029106,Add1,Add1-013,0.5243255321213436,3.4252250061127926e-4,Down
ENSMUST00000015791.5,ENSMUSG00000015647,Lama5,Lama5-001,0.7042226608049073,3.467098399278961e-4,Down
ENSMUST00000025893.5,ENSMUSG00000024944,Arl2,Arl2-001,0.730629287895863,3.475223950276791e-4,Down
ENSMUST00000032949.13,ENSMUSG00000030707,Coro1a,Coro1a-001,0.43760505243453457,3.501643537231111e-4,Down
ENSMUST00000170716.7,ENSMUSG00000060600,Eno3,Eno3-201,0.16016098804061477,3.556594252164195e-4,Down
ENSMUST00000099270.4,ENSMUSG00000074743,Thbd,Thbd-001,0.6488711100176919,3.585950208886339e-4,Down
ENSMUST00000045923.9,ENSMUSG00000040699,Limd2,Limd2-001,0.6167962585914936,3.6223669567614906e-4,Down
ENSMUST00000040821.4,ENSMUSG00000032744,Heyl,Heyl-001,0.6738090898820022,3.682330480356277e-4,Down
ENSMUST00000161415.1,ENSMUSG00000036908,Unc93b1,Unc93b1-003,0.49090794036690116,3.682330480356277e-4,Down
ENSMUST00000110524.1,ENSMUSG00000027219,Slc28a2,Slc28a2-002,0.5410494843259795,3.687211835435268e-4,Down
ENSMUST00000106221.7,ENSMUSG00000028268,Gbp3,Gbp3-003,0.3078425508755042,3.734001706004533e-4,Down
ENSMUST00000075827.4,ENSMUSG00000002799,Jag2,Jag2-201,0.6914433734494473,3.7561749161612397e-4,Down
ENSMUST00000146973.1,ENSMUSG00000030730,Atp2a1,Atp2a1-003,0.04083783034142435,3.797796886980803e-4,Down
ENSMUST00000037828.7,ENSMUSG00000037295,Ldlrap1,Ldlrap1-001,0.7251242095443102,3.802665031496829e-4,Down
ENSMUST00000022282.5,ENSMUSG00000021760,Gpx8,Gpx8-201,0.4677510810492687,3.8057169443738294e-4,Down
ENSMUST00000074240.3,ENSMUSG00000036186,Fam69b,Fam69b-001,0.534227100847174,3.8303363238940133e-4,Down
ENSMUST00000171237.7,ENSMUSG00000091803,Cox16,Cox16-007,0.5909543003334111,3.8376839612678593e-4,Down
ENSMUST00000106215.10,ENSMUSG00000062825,Actg1,Actg1-201,0.5594218762998443,3.9041988821979836e-4,Down
ENSMUST00000027377.8,ENSMUSG00000026185,Igfbp5,Igfbp5-001,0.5757400077291887,3.92528315693432e-4,Down
ENSMUST00000067567.4,ENSMUSG00000028670,Lypla2,Lypla2-001,0.7264180077937636,3.946112592701562e-4,Down
ENSMUST00000002844.13,ENSMUSG00000002767,Mrpl2,Mrpl2-001,0.7565496488057359,3.9563034291924276e-4,Down
ENSMUST00000071056.13,ENSMUSG00000030802,Bckdk,Bckdk-001,0.7554843567012689,3.989254392231765e-4,Down
ENSMUST00000049931.5,ENSMUSG00000051457,Spn,Spn-001,0.2632699685214358,3.99210395566251e-4,Down
ENSMUST00000085425.4,ENSMUSG00000035692,Isg15,Isg15-201,0.4633655127896451,4.0376552093898254e-4,Down
ENSMUST00000190226.6,ENSMUSG00000032803,Cdv3,Cdv3-004,0.5903390773231156,4.0376552093898254e-4,Down
ENSMUST00000045288.13,ENSMUSG00000039239,Tgfb2,Tgfb2-001,0.34043132548285304,4.0431410580486917e-4,Down
ENSMUST00000202825.1,ENSMUSG00000045102,Poln,Poln-008,0.49134761680174516,4.114706327705198e-4,Down
ENSMUST00000108268.9,ENSMUSG00000001123,Lgals9,Lgals9-001,0.6633870938797232,4.1371468817862864e-4,Down
ENSMUST00000108192.1,ENSMUSG00000019738,Polr2i,Polr2i-004,0.5695709059862416,4.1371468817862864e-4,Down
ENSMUST00000153920.1,ENSMUSG00000000538,Tom1l2,Tom1l2-010,0.7220055401382501,4.237453619177099e-4,Down
ENSMUST00000017808.13,ENSMUSG00000017664,Slc35c2,Slc35c2-008,0.13016626250080307,4.469174905186469e-4,Down
ENSMUST00000142087.1,ENSMUSG00000026939,Tmem141,Tmem141-001,0.5791023595251595,4.5218687348888846e-4,Down
ENSMUST00000020717.11,ENSMUSG00000020440,Arf5,Arf5-001,0.6527890690766316,4.563033973363103e-4,Down
ENSMUST00000112172.3,ENSMUSG00000049775,Tmsb4x,Tmsb4x-001,0.5872283842129763,4.6577440672032107e-4,Down
ENSMUST00000048967.8,ENSMUSG00000037852,Cpe,Cpe-201,0.5568378731032579,4.7030643269773754e-4,Down
ENSMUST00000008733.14,ENSMUSG00000029131,Dnajb6,Dnajb6-001,0.7263396990433321,4.737063375311393e-4,Down
ENSMUST00000133064.7,ENSMUSG00000073599,Ecscr,Ecscr-002,0.621754788807116,4.7676348963830256e-4,Down
ENSMUST00000160484.5,ENSMUSG00000033400,Agl,Agl-011,0.5077753520760415,4.775869679138393e-4,Down
ENSMUST00000167741.7,ENSMUSG00000024248,Cox7a2l,Cox7a2l-202,0.6724073134961175,4.8649367930862775e-4,Down
ENSMUST00000200552.1,ENSMUSG00000027709,Mccc1,Mccc1-008,0.36309724415377614,4.892543427012937e-4,Down
ENSMUST00000180015.8,ENSMUSG00000011148,Adssl1,Adssl1-202,0.38613218740932403,4.918801532276913e-4,Down
ENSMUST00000154670.7,ENSMUSG00000050705,2310061I04Rik,2310061I04Rik-008,0.4609121600147657,4.959958166006381e-4,Down
ENSMUST00000100070.4,ENSMUSG00000060487,Samd5,Samd5-001,0.535449403531158,4.99461705639911e-4,Down
ENSMUST00000022629.8,ENSMUSG00000022048,Dpysl2,Dpysl2-001,0.5479574437223538,5.040495215818883e-4,Down
ENSMUST00000000326.11,ENSMUSG00000000317,Bcl6b,Bcl6b-001,0.4978628672023928,5.072195359580553e-4,Down
ENSMUST00000139683.1,ENSMUSG00000040354,Mars,Mars-005,0.08184737965626047,5.17107923789611e-4,Down
ENSMUST00000105816.7,ENSMUSG00000028756,Pink1,Pink1-003,0.4436616973604865,5.212771475245986e-4,Down
ENSMUST00000135909.7,ENSMUSG00000018474,Chd3,Chd3-003,0.42591131607029575,5.347969994198652e-4,Down
ENSMUST00000032457.16,ENSMUSG00000030314,Atg7,Atg7-001,0.7384619755824581,5.384557434728126e-4,Down
ENSMUST00000039557.8,ENSMUSG00000039031,Arhgap18,Arhgap18-001,0.6066172337928338,5.394633567904767e-4,Down
ENSMUST00000020165.13,ENSMUSG00000019990,Pde7b,Pde7b-001,0.46370801429349434,5.395067617342584e-4,Down
ENSMUST00000046644.6,ENSMUSG00000042043,Tbca,Tbca-201,0.7419084820373982,5.416080449790862e-4,Down
ENSMUST00000113400.2,ENSMUSG00000044627,Swi5,Swi5-004,0.6062273462023173,5.460699585696675e-4,Down
ENSMUST00000162305.1,ENSMUSG00000036879,Phkb,Phkb-002,0.7187653292028492,5.505988471201608e-4,Down
ENSMUST00000147488.1,ENSMUSG00000039844,Rapgef1,Rapgef1-002,0.6581303888043865,5.537102850864966e-4,Down
ENSMUST00000056089.7,ENSMUSG00000050777,Tmem37,Tmem37-001,0.5887101719088728,5.537102850864966e-4,Down
ENSMUST00000101285.9,ENSMUSG00000073002,Vamp5,Vamp5-001,0.4932875133356965,5.692369206438027e-4,Down
ENSMUST00000192869.5,ENSMUSG00000102671,Vamp5,Vamp5-001,0.4932875133356965,5.692369206438027e-4,Down
ENSMUST00000107894.7,ENSMUSG00000000276,Dgke,Dgke-001,0.6204247472880792,5.709673254787436e-4,Down
ENSMUST00000156587.1,ENSMUSG00000036617,Etl4,Etl4-015,0.48405577425742236,5.756899296247451e-4,Down
ENSMUST00000063641.10,ENSMUSG00000051989,Smim11,Smim11-001,0.6816839143940112,5.774179328255317e-4,Down
ENSMUST00000030834.6,ENSMUSG00000028978,Nos3,Nos3-001,0.6696287328179442,5.783849172849695e-4,Down
ENSMUST00000006667.10,ENSMUSG00000045868,Gvin1,Gvin1-002,0.4255484779090777,5.788173025757127e-4,Down
ENSMUST00000108317.2,ENSMUSG00000044122,Proca1,Proca1-001,0.6615945771889049,5.789163785050163e-4,Down
ENSMUST00000022097.5,ENSMUSG00000021606,Ndufs6,Ndufs6-001,0.6774897339741319,5.789163785050163e-4,Down
ENSMUST00000051493.7,ENSMUSG00000043648,Pld6,Pld6-002,0.4489851088783933,5.796645303117559e-4,Down
ENSMUST00000102529.9,ENSMUSG00000057969,Sema3b,Sema3b-005,0.1623546614858257,5.848435244423573e-4,Down
ENSMUST00000030401.13,ENSMUSG00000028648,Ndufs5,Ndufs5-001,0.7038598038641406,5.985909605653631e-4,Down
ENSMUST00000109553.9,ENSMUSG00000022389,Tef,Tef-001,0.5294200719000409,6.066318995763668e-4,Down
ENSMUST00000159479.7,ENSMUSG00000059022,Kcp,Kcp-003,0.23115711674424638,6.066318995763668e-4,Down
ENSMUST00000093346.5,ENSMUSG00000041126,H2afv,H2afv-002,0.5344572151531629,6.087637203455896e-4,Down
ENSMUST00000146088.7,ENSMUSG00000035944,Ttc38,Ttc38-001,0.7650016697475017,6.192021075037265e-4,Down
ENSMUST00000000260.12,ENSMUSG00000000253,Gmpr,Gmpr-001,0.47405841430591583,6.194942705934331e-4,Down
ENSMUST00000071370.6,ENSMUSG00000035566,Pcdh17,Pcdh17-201,0.6107797102202261,6.210864619474937e-4,Down
ENSMUST00000171140.7,ENSMUSG00000022617,Chkb,Chkb-004,0.7025031725054655,6.232916501438166e-4,Down
ENSMUST00000018311.4,ENSMUSG00000018167,Stard3,Stard3-001,0.6990315384380077,6.257019564623418e-4,Down
ENSMUST00000021170.8,ENSMUSG00000020814,Mxra7,Mxra7-001,0.6080078574084715,6.257019564623418e-4,Down
ENSMUST00000126939.1,ENSMUSG00000030244,Gys2,Gys2-002,0.39984708066909613,6.331759370458286e-4,Down
ENSMUST00000175778.1,ENSMUSG00000036529,Sbf1,Sbf1-011,0.5869355586875279,6.399059787234528e-4,Down
ENSMUST00000115979.8,ENSMUSG00000084128,Esrp2,Esrp2-001,0.48654029777338603,6.480969506556379e-4,Down
ENSMUST00000170261.1,ENSMUSG00000022562,Oplah,Oplah-008,0.2803611038224376,6.521207617554258e-4,Down
ENSMUST00000046575.16,ENSMUSG00000038502,Ptov1,Ptov1-201,0.7075421042497757,6.53079338128831e-4,Down
ENSMUST00000140083.1,ENSMUSG00000060152,Pop5,Pop5-006,0.362427571549009,6.538744533982128e-4,Down
ENSMUST00000108836.1,ENSMUSG00000069874,Irgm2,Irgm2-001,0.5377685967266949,6.543599497053656e-4,Down
ENSMUST00000201642.1,ENSMUSG00000029407,Uso1,Uso1-004,0.6875451582932438,6.553564575614463e-4,Down
ENSMUST00000172693.7,ENSMUSG00000024397,Aif1,Aif1-003,0.2305511266893663,6.585602000441007e-4,Down
ENSMUST00000071006.7,ENSMUSG00000024217,Snrpc,Snrpc-001,0.7238464465631469,6.675280202027259e-4,Down
ENSMUST00000030947.3,ENSMUSG00000029070,Mxra8,Mxra8-001,0.6339991158364591,6.748251658334575e-4,Down
ENSMUST00000045154.5,ENSMUSG00000037731,Themis2,Themis2-001,0.565102088343971,6.753163512268173e-4,Down
ENSMUST00000026890.5,ENSMUSG00000025784,Clec3b,Clec3b-201,0.5730148467929979,6.773587564829165e-4,Down
ENSMUST00000186889.6,ENSMUSG00000051331,Cacna1c,Cacna1c-001,0.6106193858044558,6.801808452294279e-4,Down
ENSMUST00000143258.1,ENSMUSG00000027750,Postn,Postn-005,0.4032664911511207,6.882406370029101e-4,Down
ENSMUST00000111468.9,ENSMUSG00000027282,Mtch2,Mtch2-004,0.7828718134840721,6.951761260161144e-4,Down
ENSMUST00000108891.1,ENSMUSG00000038990,Cables2,Cables2-001,0.6672834385643351,6.951761260161144e-4,Down
ENSMUST00000041550.11,ENSMUSG00000040950,Mgl2,Mgl2-001,0.4802595123819312,7.008908798023179e-4,Down
ENSMUST00000032409.14,ENSMUSG00000030272,Camk1,Camk1-001,0.751042188137714,7.143432053740909e-4,Down
ENSMUST00000040359.5,ENSMUSG00000036412,Arsi,Arsi-001,0.3107028107068876,7.209581953227704e-4,Down
ENSMUST00000052457.14,ENSMUSG00000033763,Mtss1l,Mtss1l-001,0.7222572008561265,7.286187298913597e-4,Down
